Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
2404152;Rędziny (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2404152;Rędziny (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;15,8;szt.; 
2404162;Starcza (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,18;%; 
2404162;Starcza (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,18;%; 
2404162;Starcza (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2404162;Starcza (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2405011;Knurów (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;2,81;%; 
2405011;Knurów (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;2,93;%; 
2405011;Knurów (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405011;Knurów (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;119,0;szt.; 
2405021;Pyskowice (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,79;%; 
2405021;Pyskowice (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;2,45;%; 
2405021;Pyskowice (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405021;Pyskowice (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;2,7;szt.; 
2405032;Gierałtowice (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,48;%; 
2405032;Gierałtowice (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,56;%; 
2405032;Gierałtowice (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405032;Gierałtowice (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;8,7;szt.; 
2405042;Pilchowice (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,42;%; 
2405042;Pilchowice (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,43;%; 
2405042;Pilchowice (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405042;Pilchowice (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,5;szt.; 
2405052;Rudziniec (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,08;%; 
2405052;Rudziniec (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,25;%; 
2405052;Rudziniec (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405052;Rudziniec (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,1;szt.; 
2405063;Sośnicowice (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,33;%; 
2405063;Sośnicowice (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,28;%; 
2405063;Sośnicowice (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405063;Sośnicowice (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,8;szt.; 
2405064;Sośnicowice - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,53;%; 
2405064;Sośnicowice - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,68;%; 
2405064;Sośnicowice - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405064;Sośnicowice - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;4,1;szt.; 
2405065;Sośnicowice - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,31;%; 
2405065;Sośnicowice - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,24;%; 
2405065;Sośnicowice - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405065;Sośnicowice - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,4;szt.; 
2405073;Toszek (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,43;%; 
2405073;Toszek (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,37;%; 
2405073;Toszek (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405073;Toszek (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2405074;Toszek - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;2,52;%; 
2405074;Toszek - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;2,06;%; 
2405074;Toszek - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405074;Toszek - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2405075;Toszek - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,2;%; 
2405075;Toszek - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,18;%; 
2405075;Toszek - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405075;Toszek - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2405082;Wielowieś (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,11;%; 
2405082;Wielowieś (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,11;%; 
2405082;Wielowieś (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2405082;Wielowieś (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,1;szt.; 
2406013;Kłobuck (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,31;%; 
2406013;Kłobuck (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,35;%; 
2406013;Kłobuck (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406013;Kłobuck (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;2,0;szt.; 
2406014;Kłobuck - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,74;%; 
2406014;Kłobuck - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,79;%; 
2406014;Kłobuck - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406014;Kłobuck - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;5,4;szt.; 
2406015;Kłobuck - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,06;%; 
2406015;Kłobuck - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,09;%; 
2406015;Kłobuck - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406015;Kłobuck - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2406023;Krzepice (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,79;%; 
2406023;Krzepice (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;1,54;%; 
2406023;Krzepice (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406023;Krzepice (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;1,4;szt.; 
2406024;Krzepice - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2015;3,44;%; 
2406024;Krzepice - miasto (4);udział powierzchni terenów zieleni w powierzchni ogółem;2022;3,11;%; 
2406024;Krzepice - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406024;Krzepice - miasto (4);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2406025;Krzepice - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,9;%; 
2406025;Krzepice - obszar wiejski (5);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,7;%; 
2406025;Krzepice - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406025;Krzepice - obszar wiejski (5);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;2,2;szt.; 
2406032;Lipie (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,26;%; 
2406032;Lipie (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,35;%; 
2406032;Lipie (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406032;Lipie (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2406042;Miedźno (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,37;%; 
2406042;Miedźno (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,37;%; 
2406042;Miedźno (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406042;Miedźno (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2406052;Opatów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,1;%; 
2406052;Opatów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,11;%; 
2406052;Opatów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406052;Opatów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,3;szt.; 
2406062;Panki (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,06;%; 
2406062;Panki (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,08;%; 
2406062;Panki (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406062;Panki (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;19,8;szt.; 
2406072;Popów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,08;%; 
2406072;Popów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,2;%; 
2406072;Popów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406072;Popów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2406082;Przystajń (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,57;%; 
2406082;Przystajń (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,57;%; 
2406082;Przystajń (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406082;Przystajń (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2406092;Wręczyca Wielka (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,11;%; 
2406092;Wręczyca Wielka (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,12;%; 
2406092;Wręczyca Wielka (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2406092;Wręczyca Wielka (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;7,8;szt.; 
2407011;Lubliniec (1);udział powierzchni terenów zieleni w powierzchni ogółem;2015;1,94;%; 
2407011;Lubliniec (1);udział powierzchni terenów zieleni w powierzchni ogółem;2022;2,21;%; 
2407011;Lubliniec (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2407011;Lubliniec (1);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;3,3;szt.; 
2407022;Boronów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,11;%; 
2407022;Boronów (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,15;%; 
2407022;Boronów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2407022;Boronów (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2407032;Ciasna (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,07;%; 
2407032;Ciasna (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,19;%; 
2407032;Ciasna (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2407032;Ciasna (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;11,5;szt.; 
2407042;Herby (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,06;%; 
2407042;Herby (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,06;%; 
2407042;Herby (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2407042;Herby (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2407052;Kochanowice (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,47;%; 
2407052;Kochanowice (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,51;%; 
2407052;Kochanowice (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2407052;Kochanowice (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,4;szt.; 
2407062;Koszęcin (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,3;%; 
2407062;Koszęcin (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,55;%; 
2407062;Koszęcin (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2407062;Koszęcin (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,5;szt.; 
2407072;Pawonków (2);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,02;%; 
2407072;Pawonków (2);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,02;%; 
2407072;Pawonków (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
2407072;Pawonków (2);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2022;0,0;szt.; 
2407083;Woźniki (3);udział powierzchni terenów zieleni w powierzchni ogółem;2015;0,2;%; 
2407083;Woźniki (3);udział powierzchni terenów zieleni w powierzchni ogółem;2022;0,21;%; 
2407083;Woźniki (3);liczba nasadzeń drzew i krzewów w zadrzewieniach oraz terenach zieleni na 1 km2 powierzchni danej jednostki terytorialnej;2015;-;szt.; 
