Kod;Nazwa;Wskaźniki;Rok;Wartosc;Jednostka miary;Atrybut
3006044;Żerków - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,0;osoba; 
3006044;Żerków - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;17,9;osoba; 
3006044;Żerków - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;27,8;osoba; 
3006045;Żerków - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,7;osoba; 
3006045;Żerków - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,2;osoba; 
3006045;Żerków - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,5;osoba; 
3006045;Żerków - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;25,5;osoba; 
3007012;Blizanów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,1;osoba; 
3007012;Blizanów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,3;osoba; 
3007012;Blizanów (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,0;osoba; 
3007012;Blizanów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,4;osoba; 
3007022;Brzeziny (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,4;osoba; 
3007022;Brzeziny (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;32,5;osoba; 
3007022;Brzeziny (2);współczynnik obciążenia demograficznego osobami starszymi;2015;22,1;osoba; 
3007022;Brzeziny (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,2;osoba; 
3007032;Ceków-Kolonia (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,3;osoba; 
3007032;Ceków-Kolonia (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,9;osoba; 
3007032;Ceków-Kolonia (2);współczynnik obciążenia demograficznego osobami starszymi;2015;20,9;osoba; 
3007032;Ceków-Kolonia (2);współczynnik obciążenia demograficznego osobami starszymi;2022;28,1;osoba; 
3007042;Godziesze Wielkie (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,8;osoba; 
3007042;Godziesze Wielkie (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,9;osoba; 
3007042;Godziesze Wielkie (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,2;osoba; 
3007042;Godziesze Wielkie (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,1;osoba; 
3007052;Koźminek (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,5;osoba; 
3007052;Koźminek (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;-;osoba; 
3007052;Koźminek (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,9;osoba; 
3007052;Koźminek (2);współczynnik obciążenia demograficznego osobami starszymi;2022;-;osoba; 
3007053;Koźminek (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3007053;Koźminek (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,1;osoba; 
3007053;Koźminek (3);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3007053;Koźminek (3);współczynnik obciążenia demograficznego osobami starszymi;2022;25,8;osoba; 
3007054;Koźminek - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3007054;Koźminek - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,2;osoba; 
3007054;Koźminek - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3007054;Koźminek - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;26,6;osoba; 
3007055;Koźminek - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3007055;Koźminek - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,7;osoba; 
3007055;Koźminek - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3007055;Koźminek - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;25,5;osoba; 
3007062;Lisków (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,5;osoba; 
3007062;Lisków (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;40,3;osoba; 
3007062;Lisków (2);współczynnik obciążenia demograficznego osobami starszymi;2015;24,5;osoba; 
3007062;Lisków (2);współczynnik obciążenia demograficznego osobami starszymi;2022;32,2;osoba; 
3007072;Mycielin (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,5;osoba; 
3007072;Mycielin (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,6;osoba; 
3007072;Mycielin (2);współczynnik obciążenia demograficznego osobami starszymi;2015;22,4;osoba; 
3007072;Mycielin (2);współczynnik obciążenia demograficznego osobami starszymi;2022;28,6;osoba; 
3007082;Opatówek (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,7;osoba; 
3007082;Opatówek (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;-;osoba; 
3007082;Opatówek (2);współczynnik obciążenia demograficznego osobami starszymi;2015;22,8;osoba; 
3007082;Opatówek (2);współczynnik obciążenia demograficznego osobami starszymi;2022;-;osoba; 
3007083;Opatówek (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3007083;Opatówek (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,2;osoba; 
3007083;Opatówek (3);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3007083;Opatówek (3);współczynnik obciążenia demograficznego osobami starszymi;2022;28,4;osoba; 
3007084;Opatówek - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3007084;Opatówek - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;46,0;osoba; 
3007084;Opatówek - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3007084;Opatówek - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;35,1;osoba; 
3007085;Opatówek - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;-;osoba; 
3007085;Opatówek - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,2;osoba; 
3007085;Opatówek - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;-;osoba; 
3007085;Opatówek - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;25,2;osoba; 
3007093;Stawiszyn (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;29,0;osoba; 
3007093;Stawiszyn (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;38,2;osoba; 
3007093;Stawiszyn (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,0;osoba; 
3007093;Stawiszyn (3);współczynnik obciążenia demograficznego osobami starszymi;2022;28,7;osoba; 
3007094;Stawiszyn - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;36,0;osoba; 
3007094;Stawiszyn - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;46,5;osoba; 
3007094;Stawiszyn - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;25,5;osoba; 
3007094;Stawiszyn - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;33,9;osoba; 
3007095;Stawiszyn - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,2;osoba; 
3007095;Stawiszyn - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;36,2;osoba; 
3007095;Stawiszyn - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,9;osoba; 
3007095;Stawiszyn - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;27,4;osoba; 
3007102;Szczytniki (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,5;osoba; 
3007102;Szczytniki (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,7;osoba; 
3007102;Szczytniki (2);współczynnik obciążenia demograficznego osobami starszymi;2015;21,4;osoba; 
3007102;Szczytniki (2);współczynnik obciążenia demograficznego osobami starszymi;2022;27,0;osoba; 
3007112;Żelazków (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,7;osoba; 
3007112;Żelazków (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,2;osoba; 
3007112;Żelazków (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,7;osoba; 
3007112;Żelazków (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,5;osoba; 
3008012;Baranów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;23,6;osoba; 
3008012;Baranów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,2;osoba; 
3008012;Baranów (2);współczynnik obciążenia demograficznego osobami starszymi;2015;17,1;osoba; 
3008012;Baranów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;22,1;osoba; 
3008022;Bralin (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,9;osoba; 
3008022;Bralin (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,6;osoba; 
3008022;Bralin (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,0;osoba; 
3008022;Bralin (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,3;osoba; 
3008033;Kępno (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;30,2;osoba; 
3008033;Kępno (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;37,7;osoba; 
3008033;Kępno (3);współczynnik obciążenia demograficznego osobami starszymi;2015;21,6;osoba; 
3008033;Kępno (3);współczynnik obciążenia demograficznego osobami starszymi;2022;28,7;osoba; 
3008034;Kępno - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,1;osoba; 
3008034;Kępno - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;44,2;osoba; 
3008034;Kępno - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;23,2;osoba; 
3008034;Kępno - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;33,7;osoba; 
3008035;Kępno - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,0;osoba; 
3008035;Kępno - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,9;osoba; 
3008035;Kępno - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;19,3;osoba; 
3008035;Kępno - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;22,4;osoba; 
3008042;Łęka Opatowska (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;24,1;osoba; 
3008042;Łęka Opatowska (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;29,4;osoba; 
3008042;Łęka Opatowska (2);współczynnik obciążenia demograficznego osobami starszymi;2015;18,3;osoba; 
3008042;Łęka Opatowska (2);współczynnik obciążenia demograficznego osobami starszymi;2022;22,5;osoba; 
3008052;Perzów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,5;osoba; 
3008052;Perzów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;30,3;osoba; 
3008052;Perzów (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,2;osoba; 
3008052;Perzów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,6;osoba; 
3008062;Rychtal (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;25,4;osoba; 
3008062;Rychtal (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;35,8;osoba; 
3008062;Rychtal (2);współczynnik obciążenia demograficznego osobami starszymi;2015;18,1;osoba; 
3008062;Rychtal (2);współczynnik obciążenia demograficznego osobami starszymi;2022;27,3;osoba; 
3008072;Trzcinica (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,9;osoba; 
3008072;Trzcinica (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,6;osoba; 
3008072;Trzcinica (2);współczynnik obciążenia demograficznego osobami starszymi;2015;20,6;osoba; 
3008072;Trzcinica (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,6;osoba; 
3009011;Koło (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;34,4;osoba; 
3009011;Koło (1);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;52,6;osoba; 
3009011;Koło (1);współczynnik obciążenia demograficznego osobami starszymi;2015;23,7;osoba; 
3009011;Koło (1);współczynnik obciążenia demograficznego osobami starszymi;2022;39,8;osoba; 
3009022;Babiak (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,0;osoba; 
3009022;Babiak (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;33,7;osoba; 
3009022;Babiak (2);współczynnik obciążenia demograficznego osobami starszymi;2015;20,5;osoba; 
3009022;Babiak (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,5;osoba; 
3009032;Chodów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,5;osoba; 
3009032;Chodów (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;44,2;osoba; 
3009032;Chodów (2);współczynnik obciążenia demograficznego osobami starszymi;2015;25,6;osoba; 
3009032;Chodów (2);współczynnik obciążenia demograficznego osobami starszymi;2022;33,9;osoba; 
3009043;Dąbie (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,1;osoba; 
3009043;Dąbie (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;44,9;osoba; 
3009043;Dąbie (3);współczynnik obciążenia demograficznego osobami starszymi;2015;24,8;osoba; 
3009043;Dąbie (3);współczynnik obciążenia demograficznego osobami starszymi;2022;34,8;osoba; 
3009044;Dąbie - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,4;osoba; 
3009044;Dąbie - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;48,6;osoba; 
3009044;Dąbie - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;23,2;osoba; 
3009044;Dąbie - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;37,8;osoba; 
3009045;Dąbie - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;33,4;osoba; 
3009045;Dąbie - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;43,2;osoba; 
3009045;Dąbie - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;25,6;osoba; 
3009045;Dąbie - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;33,6;osoba; 
3009052;Grzegorzew (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;28,8;osoba; 
3009052;Grzegorzew (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;34,3;osoba; 
3009052;Grzegorzew (2);współczynnik obciążenia demograficznego osobami starszymi;2015;21,8;osoba; 
3009052;Grzegorzew (2);współczynnik obciążenia demograficznego osobami starszymi;2022;25,8;osoba; 
3009063;Kłodawa (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,3;osoba; 
3009063;Kłodawa (3);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;42,8;osoba; 
3009063;Kłodawa (3);współczynnik obciążenia demograficznego osobami starszymi;2015;23,6;osoba; 
3009063;Kłodawa (3);współczynnik obciążenia demograficznego osobami starszymi;2022;32,9;osoba; 
3009064;Kłodawa - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,3;osoba; 
3009064;Kłodawa - miasto (4);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;44,6;osoba; 
3009064;Kłodawa - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2015;23,3;osoba; 
3009064;Kłodawa - miasto (4);współczynnik obciążenia demograficznego osobami starszymi;2022;33,7;osoba; 
3009065;Kłodawa - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;32,3;osoba; 
3009065;Kłodawa - obszar wiejski (5);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;41,0;osoba; 
3009065;Kłodawa - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2015;23,9;osoba; 
3009065;Kłodawa - obszar wiejski (5);współczynnik obciążenia demograficznego osobami starszymi;2022;32,0;osoba; 
3009072;Koło (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;26,5;osoba; 
3009072;Koło (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2022;31,0;osoba; 
3009072;Koło (2);współczynnik obciążenia demograficznego osobami starszymi;2015;19,3;osoba; 
3009072;Koło (2);współczynnik obciążenia demograficznego osobami starszymi;2022;23,6;osoba; 
3009082;Kościelec (2);ludność w wieku poprodukcyjnym na 100 osób w wieku produkcyjnym;2015;27,8;osoba; 
